cities,2013,2014,2015,2016,2017,2018,2019,2029,2021
AT001C,1741246,1766746,,,,,,,
AT002C,265778,269997,,,,,,,
AT003C,191501,193814,,,,,,,
AT004C,145871,146631,,,,,,,
AT005C,122458,124579,,,,,,,
AT006C,95450,96640,,,,,,,
BE001C,1174624,1183841,1196831,1201129,1199095,1205492,1215289,1223364,1226329
BE002C,512230,513915,515593,517731,520859,523591,526439,530014,530627
BE003C,249754,251984,253914,257226,259462,260329,262205,263687,264019
BE004C,204826,203640,203228,202602,201884,202341,202637,203314,238412
BE005C,382009,382637,382852,382488,383725,383710,383482,383700,405980
BE006C,118145,117886,118335,118219,118393,118526,118569,118916,118802
BE007C,111224,111348,111312,110738,111111,111334,111239,112125,112373
BE008C,98119,98591,98531,99365,99640,100524,101132,101625,100772
BE009C,94316,95357,95469,95046,95332,95369,95679,95922,157333
BE010C,75687,75604,75577,75639,75849,76342,76814,77136,77303
BE011C,70458,70681,70813,70782,71204,71451,71551,71732,71861
BE012C,,,,,,,,,87210
BE013C,,,,,,,,,59681
BE014C,,,,,,,,,104550
BE015C,,,,,,,,,70490
BG001C,1213542,1221292,1228282,1231981,1236047,1238438,1241675,1242568,
BG002C,339129,341041,341567,341625,343424,345213,346893,347851,
BG003C,334744,335819,335949,334466,335177,335854,336505,336216,
BG004C,199083,199364,198725,203017,202766,202694,202434,201779,
BG005C,104416,103122,101978,99628,98467,97557,96610,95086,
BG006C,148350,147817,147055,145765,144936,144125,142902,141231,
BG007C,46877,46068,45327,43595,42801,42195,41583,40620,
BG008C,137881,137834,137729,136807,136781,136307,135715,134726,
BG009C,90404,89723,89065,87895,87322,87063,86275,84985,
BG010C,89627,88807,87817,86292,85402,84502,83584,82240,
BG011C,80143,79710,78884,77709,76967,75837,75500,75442,
BG012C,78371,77382,76247,74824,74110,73638,73111,72241,
BG013C,72778,72159,71561,70224,69542,68846,68074,67222,
BG014C,75334,74826,73819,72336,71686,71214,70406,69219,
BG015C,71195,70728,70321,69384,68963,68572,68194,67650,
BG016C,70562,70583,70293,69610,69567,69417,69178,68679,
BG017C,68871,68984,68676,68320,68478,68780,68859,68828,
BG018C,58856,57771,56517,54150,53570,53120,52617,51674,
CH001C,216772,219202,221330,223453,226241,227924,228474,229391,230200
CH002C,628763,636561,647786,657918,668341,677118,686121,695019,700889
CH003C,382099,386660,393307,399103,402866,407605,411367,415360,416693
CH004C,331281,334220,336466,338453,341193,342698,343818,345476,346640
CH005C,235036,239243,241628,244668,248302,250937,252922,254398,257096
CH006C,155775,157412,158637,159189,160244,160566,161790,163068,163830
CH007C,104468,105676,106778,108268,109775,110912,111851,113173,114220
CH008C,85757,87329,88598,88747,88940,88484,88337,87829,87804
CH009C,74111,74581,75310,75538,75481,75522,75833,76090,76213
CH010C,52351,53031,,,,,,,
CY001C,246400,244100,241000,241400,,,,,
CZ001C,1243201,1259079,1267449,1280508,1294513,,1324277,,
CZ002C,377508,377440,377028,377973,379527,,381346,,
CZ003C,295653,294200,292681,291634,290450,,287968,,
CZ004C,168034,169033,169858,170548,170936,,174842,,
CZ005C,93523,93409,93248,92984,93040,,92716,,
CZ006C,99489,99809,100154,100378,100494,,100663,,
CZ007C,102301,102562,103288,103853,103979,,104802,,
CZ008C,93253,93285,93513,93470,93863,,94463,,
CZ009C,92904,92808,92891,92929,92917,,92939,,
CZ010C,89432,89693,89638,90044,90335,,91727,,
CZ011C,75278,75112,75171,75117,74947,,74935,,
CZ012C,68519,68552,68466,68660,68804,,69337,,
CZ013C,49864,49781,49326,49046,48776,,48479,,
CZ014C,50510,50521,50714,50559,50724,,51216,,
CZ015C,76109,75049,74101,73274,72382,,71200,,
CZ016C,67332,67089,67002,66768,66644,,66034,,
CZ017C,56848,55985,55163,54413,53522,,52128,,
CZ018C,69214,68842,68545,68334,68132,,67876,,
DE001C,3375222,3421829,3469849,3520031,3574830,3613495,3644826,3669491,3664088
DE002C,1734272,1746342,1762791,1787408,1810438,1830584,1841179,1847253,1852478
DE003C,1388308,1407836,1429584,1450381,1464301,1456039,1471508,1484226,1488202
DE004C,1024373,1034175,1046680,1060582,1075935,1080394,1085664,1087863,1083498
DE005C,687775,701350,717624,732688,736414,746878,753056,763380,764104
DE006C,566862,569884,573784,582624,583084,583393,583109,582760,582415
DE007C,597939,604297,612441,623738,628032,632743,634830,635911,630305
DE008C,520838,531562,544479,560472,571088,581980,587857,593145,597493
DE009C,525105,530754,536308,543825,547172,551072,554649,556780,556227
DE010C,572087,575944,580511,586181,585813,586600,587010,588250,587696
DE011C,593682,598686,604527,612178,613230,617280,619294,621877,620523
DE012C,546451,548547,551767,557464,565719,568006,569352,567559,566573
DE013C,514137,518386,523642,532163,532864,535061,538068,536925,534049
DE014C,495121,498876,501072,509975,511628,515201,518365,518370,515543
DE015C,362213,361734,361876,364742,364920,365529,364628,365587,364454
DE016C,328314,328864,329782,333090,333451,332552,333786,334195,333509
DE017C,231440,231565,232470,236991,238005,239173,239257,238762,237865
DE018C,229924,231021,232306,235723,238136,238478,238697,237565,235775
DE019C,272636,273871,275116,276218,277619,278654,278342,278474,278609
DE020C,116650,116891,117665,118914,119177,119529,119801,118911,116845
DE021C,166654,166640,167108,169278,170936,171265,170880,170632,170921
DE022C,103504,103108,102923,104529,103881,103949,103725,103902,103487
DE023C,147925,149743,151879,155353,157437,158254,159207,159878,159174
DE024C,106544,107233,108472,114914,110111,110013,110636,111528,110674
DE025C,218043,220286,222203,226393,227590,229636,230241,231195,230940
DE026C,138296,140276,142292,145465,148638,150894,152610,153094,152270
DE027C,58537,58018,57649,58092,58193,58237,57873,57751,57015
DE028C,63236,63315,63477,64131,64355,64426,65090,65228,65098
DE029C,91264,91583,92138,96800,95668,95797,95818,95653,95609
DE030C,203485,204880,206219,210118,211113,212988,213699,213981,213692
DE031C,272699,276542,281111,286374,289584,292851,295135,296582,295830
DE032C,309869,311287,313958,318809,322125,325490,327258,329673,330579
DE033C,296033,299103,300051,307755,309999,311919,313092,312060,308436
DE034C,255087,255430,256853,259996,260925,262188,261454,261034,259665
DE035C,202756,204268,206991,209779,213528,215110,217118,218578,217123
DE036C,239866,241533,243148,246306,247441,247943,247548,246794,246601
DE037C,176996,177201,176926,178151,179709,180966,180741,180374,179349
DE038C,159456,161468,164042,167745,171810,175710,178089,180334,182112
DE039C,109779,110643,111434,112586,113605,113844,114024,114052,113388
DE040C,202887,203431,204167,206011,207513,208409,208886,209191,209061
DE041C,97112,97162,97382,98520,99302,99684,99845,100030,99662
DE042C,93799,93119,92899,93537,93197,92928,92666,92174,91815
DE043C,88295,89242,90378,91271,92186,93004,93542,94145,92722
DE044C,88834,89907,90934,92643,95370,96130,96023,96492,97137
DE045C,76545,75728,75534,75995,76201,76316,76278,76089,75189
DE046C,88200,89639,91116,92973,93035,93593,93499,93584,93358
DE047C,84496,85383,85871,87464,88347,89447,90546,91506,91077
DE048C,80923,81128,81916,84674,84070,84557,85181,85707,85686
DE049C,83462,83971,84694,85942,87432,88519,89504,90164,89934
DE050C,72433,73125,73147,73836,74675,76226,76851,77129,76401
DE051C,79645,81141,81692,82859,83789,84441,84760,84911,84446
DE052C,76951,77058,77588,79197,79680,79335,79487,80196,79905
DE053C,71149,71032,71032,71574,71664,71886,72124,72184,72040
DE054C,76680,77733,83280,84455,86543,87343,88546,89802,90131
DE055C,74121,71668,72546,74072,74494,75192,75351,75711,75301
DE056C,71482,71572,71601,72148,73065,73999,74657,74783,74048
DE057C,69871,68508,68721,69748,69561,69706,69602,69540,69399
DE058C,67681,67844,68167,68986,69187,69928,70527,71002,70858
DE059C,70863,71167,71952,73331,75743,77179,77592,77373,76674
DE060C,64218,63967,64077,65201,65049,65148,64931,64597,64014
DE061C,63509,63437,63311,63602,63794,64259,64086,63761,63372
DE062C,64779,65036,65540,67253,67466,67973,68586,68635,67980
DE063C,64625,65044,65624,66947,67529,68330,68907,69151,68940
DE064C,65322,66179,67509,69211,70025,71193,72404,73411,73065
DE065C,60795,61669,62215,63971,64159,64599,64858,64905,64595
DE066C,59935,60464,60889,61844,62672,63080,63324,63551,63591
DE067C,47035,47332,47724,48363,48445,48417,48561,48762,48750
DE068C,57357,57301,57525,58041,59101,59517,59421,59418,59205
DE069C,57333,57153,58350,59108,59611,60088,60865,61283,61221
DE070C,57328,57448,57687,58465,58736,59060,59646,59967,60388
DE071C,54242,54042,54193,55255,55904,56391,56324,55980,55784
DE072C,54109,54285,54631,55709,56115,55873,55767,55847,55590
DE073C,53888,54969,55689,57237,56978,57727,58707,58978,58841
DE074C,52098,51851,51610,51969,52724,53437,54032,53426,53319
DE075C,55771,56445,56685,57286,57985,58886,59382,59232,59282
DE076C,51063,51135,51262,51649,52446,52828,52954,52955,53188
DE077C,49764,49740,49855,50284,50551,50931,50378,50561,50741
DE078C,49038,49454,49952,50566,51074,51781,52469,52803,52415
DE079C,84606,83616,83061,82919,82505,82111,81237,80103,79354
DE080C,486816,486855,485465,491231,499845,498110,498590,498686,495885
DE081C,294627,296690,299844,305780,304781,307997,309370,310658,309721
DE082C,257607,257850,257651,260368,262528,260305,260654,259645,259105
DE083C,296599,299708,302178,310039,311846,313559,314319,315293,316403
DE084C,241210,242022,243521,248645,246353,246855,247237,246334,244401
DE085C,245798,247227,248502,251364,248667,248023,248292,249406,248561
DE086C,240086,241683,243336,245885,244951,246272,247380,248960,248878
DE087C,222026,222058,222500,225144,226812,226699,227020,227417,226844
DE088C,210005,209097,209292,210934,211382,211422,210829,210764,209566
DE089C,211713,212958,214420,216253,216712,216318,217198,216530,215846
DE090C,186243,185996,186716,189044,188266,187730,188814,188686,188687
DE091C,192874,194087,194747,197984,199062,200736,201585,202137,201048
DE092C,176440,176048,176580,179397,179571,179185,179111,179916,178967
DE093C,154563,154417,154608,155851,156774,156490,156374,156449,156940
DE094C,155316,155768,156771,158726,158908,158803,159360,159245,159193
DE095C,155625,156315,156897,162403,164070,164374,164748,165251,164223
DE096C,160179,161518,163832,164718,166621,168497,171061,172253,172557
DE097C,159926,160819,161540,163487,163113,163577,163838,163729,163905
DE098C,158658,159610,160907,163830,165711,167081,168210,169077,169605
DE099C,151486,152252,152644,155414,152882,153810,153796,153896,153109
DE100C,150335,152113,154715,156267,159914,160601,160355,161485,158741
DE101C,143575,143659,145176,148126,148677,149075,150580,151633,151864
DE102C,124577,124698,124219,124873,126010,126635,127880,127934,126954
DE103C,115385,115320,114147,114330,114003,113360,112267,111397,110705
DE104C,121758,122457,123027,124045,123909,123914,124151,124371,123840
DE105C,108323,108844,110121,114025,113034,113026,113634,113643,113557
DE106C,116498,116055,116017,117143,117409,117364,117383,117565,117388
DE107C,117531,118122,119841,122567,123771,125113,125960,126592,126458
DE108C,109352,108955,109009,109499,110611,110584,110994,111338,111516
DE109C,116945,119203,120988,123734,124589,126658,128744,130280,130892
DE110C,117977,119218,120714,122636,123953,125596,126329,126790,126405
DE111C,116425,117754,119291,122247,123493,124289,125542,125957,126016
DE112C,127886,129136,131002,132438,133639,135244,136981,137392,136952
DE113C,95384,94977,94492,96011,94750,94859,94152,93125,92126
DE114C,98095,98197,98966,101079,103668,104548,104948,104291,103866
DE115C,110681,111357,112452,114310,115006,115762,115966,115865,116031
DE116C,118358,119808,121519,124171,125403,126526,127748,128497,128223
DE117C,99913,99595,99491,99687,100416,101036,100219,99678,98693
DE118C,99261,99403,100325,102355,101863,102337,102836,102770,101943
DE119C,109138,109425,109697,111366,111341,111627,111966,111846,111636
DE120C,102487,99979,99979,101667,101687,101744,101990,101693,101055
DE121C,96136,95629,95907,96700,96781,96565,96563,96459,95876
DE122C,92227,91564,91066,91123,90515,90192,89540,88690,87516
DE123C,105412,105624,106423,108336,110238,110998,111962,112528,112385
DE124C,342885,343488,345425,350046,352390,353590,354382,355100,355004
DE125C,106915,107679,108207,109527,110321,111099,111407,111343,110731
DE126C,,,,90244,90066,90502,90733,91216,91272
DE127C,,,,71443,71350,71036,71099,71113,71061
DK001C,559440,,,,,,,,
DK002C,319094,,,,,,,,
DK003C,193370,,,,,,,,
DK004C,203448,,,,,,,,
EE001C,406059,411063,413782,423420,426538,430805,434562,438341,438341
EE002C,99518,98449,97332,93687,93124,96506,96974,95430,95430
EE003C,59888,59049,58375,58204,57130,56103,55249,53424,53424
EL001C,2622404,,,,,,,,
ES001C,3207247,3165235,4852911,4878277,4904291,4955432,5012504,5098717,
ES002C,3190951,3176357,3610906,3624554,3648483,3665687,3701270,3755512,
ES003C,,,1383908,1388368,1386992,1393606,1403247,1417464,
ES004C,,,881439,879806,879624,879870,880726,884899,
ES005C,682004,666058,664953,661108,664938,666880,674997,681877,
ES006C,568479,566913,569130,569009,569002,571026,574654,578460,
ES007C,438246,439712,439889,441003,443243,447182,453258,459403,
ES008C,383050,382283,379766,378998,377650,378517,379925,381223,
ES009C,309714,306830,303905,301876,299715,298866,298412,299265,
ES010C,398162,399093,400578,402949,406492,409661,416065,422587,
ES011C,96041,95800,95612,95966,96456,96405,97260,97848,
ES012C,241386,242082,243918,244634,246976,249176,251774,253996,
ES013C,225089,223765,221870,220567,220301,220020,219686,219910,
ES014C,,,319405,320318,322739,326136,330281,334398,
ES015C,177123,175736,173957,172656,171951,172044,172539,173375,
ES016C,83593,83334,83226,83459,83741,84282,84873,85811,
ES017C,150621,150517,149892,149946,150543,150530,150702,150984,
ES018C,153066,151962,151344,150876,150979,151113,151136,152485,
ES019C,,,,,790423,791054,792617,797590,
ES020C,328704,328041,327362,326609,325916,325708,325701,326039,
ES021C,335052,332067,328648,330525,329988,331577,334887,337482,
ES022C,296479,294997,294098,292817,292986,293642,295364,296692,
ES023C,275274,275735,274290,273422,272365,271843,271780,271717,
ES024C,,,356654,356696,357347,360405,364815,368105,
ES025C,245923,244810,243870,243978,244099,244850,245711,247604,
ES026C,106790,104962,103194,103615,103123,103477,104373,106168,
ES027C,102170,102076,102078,102164,102005,102424,102647,102791,
ES028C,98761,98560,98134,98268,97995,98025,98276,98519,
ES029C,96361,96335,96131,95949,95643,95174,94979,95001,
ES030C,97292,97227,97586,98255,99013,100266,101852,103369,
ES031C,95925,95855,95617,95814,95917,96068,96126,96255,
ES032C,105205,91415,88447,84213,83252,82599,83337,84667,
ES033C,89142,88700,88335,88184,88430,88364,88405,88703,
ES034C,82568,81659,80880,80114,79514,78715,78182,77791,
ES035C,88548,86779,85150,84119,83303,83009,83417,83663,
ES036C,80649,80178,79595,79137,78892,78629,78412,78144,
ES037C,71232,70389,69452,68308,67569,66799,66065,65560,
ES038C,82934,82946,82539,82549,82671,82802,83029,83260,
ES039C,84180,84963,84263,84519,84959,85144,84777,84202,
ES040C,78543,76497,75514,74814,74121,73829,74562,75798,
ES041C,84504,83720,83391,83633,84145,84910,85871,87484,
ES042C,76170,75297,74655,74752,75152,76250,77714,78245,
ES043C,74872,74960,74427,74054,74641,74743,74746,75504,
ES044C,73768,69010,69045,66642,66831,67558,68721,70450,
ES045C,83679,84509,85584,86026,86120,86384,86487,87076,
ES046C,68121,67367,66884,66447,65788,65239,64674,64509,
ES047C,64986,64423,63831,63217,62389,61827,61406,60988,
ES048C,77397,75856,77525,77486,74929,75396,80309,82837,
ES049C,67301,67385,67433,67620,67640,68037,68684,69205,
ES050C,66275,65941,65684,65972,66077,66274,67086,67733,
ES051C,62697,63132,63352,63278,63146,62940,63147,63630,
ES052C,69389,67353,67492,67786,67701,68262,68661,69166,
ES053C,61113,61195,61481,61608,61855,61983,62401,62910,
ES054C,59753,59930,60101,60174,60695,60981,61275,62419,
ES055C,55673,56880,56940,58537,59771,61351,62988,64645,
ES056C,,,87834,87278,87153,86883,86894,87054,
ES057C,68506,68544,69069,69178,70396,71863,73328,74602,
ES058C,51954,51719,51650,51491,51128,51133,51318,51600,
ES059C,,,398707,399562,398847,399456,401574,404809,
ES060C,230224,228647,227312,227659,228675,230625,232517,234765,
ES061C,217641,216451,216301,214759,214177,213943,214802,216108,
ES062C,211670,212226,212876,212830,212915,212879,212749,213105,
ES063C,186500,186126,186095,186064,186370,186665,187415,188240,
ES064C,204823,200768,198750,195907,194310,193751,195649,197562,
ES065C,192697,193351,194203,194515,195389,196851,198533,201322,
ES066C,179097,177776,177100,176608,175623,175921,175821,176418,
ES067C,149528,148042,146438,144949,144436,143978,144228,144825,
ES068C,172693,172487,172121,172426,172816,173050,173329,174336,
ES069C,180185,173841,171669,170990,169498,170888,171728,174264,
ES070C,148101,147212,146318,145468,145115,144258,143663,143837,
ES071C,122990,121739,120468,118919,118048,116979,116027,115439,
ES072C,130601,129551,127817,126192,125317,124772,124303,124028,
ES073C,133545,132199,131255,131094,131507,132299,134515,136496,
ES074C,116176,115837,115395,114658,114238,113457,112999,112757,
ES075C,139809,139176,138542,138144,137327,137856,138956,140403,
ES076C,107542,106905,106231,105893,105636,105505,105233,105643,
ES077C,124099,124280,124867,125517,126127,126988,128265,129661,
ES078C,129719,130369,131317,131855,132551,133168,133968,135050,
ES079C,114277,117974,118920,120601,121133,121414,121957,123078,
ES080C,142018,138679,139537,140744,141172,141463,143386,147633,
ES081C,123761,126878,126934,126981,128013,129729,131376,132853,
ES082C,,,74845,75080,75106,75256,75279,75533,
ES083C,,,59567,59198,59106,58977,58994,59354,
ES084C,,,58358,58083,58149,57657,57744,58369,
ES085C,,,66598,67245,68859,67746,68128,69144,
ES086C,,,82777,82645,83148,83831,84489,85150,
ES087C,,,62056,61597,62152,63074,63679,64378,
ES088C,,,55428,55102,54876,54898,54690,54621,
ES089C,,,49975,49549,49689,49727,49783,51128,
ES090C,,,59737,58829,58449,57811,57414,57353,
ES091C,,,91714,91730,92299,93079,94404,95515,
ES092C,,,58971,59174,59187,59352,59335,59548,
ES093C,,,64944,64439,65278,65669,66140,67173,
ES094C,,,53496,52819,52034,51687,51494,51597,
ES095C,,,72854,72988,73976,74745,75983,77270,
ES096C,,,65688,65646,66254,66888,66870,67219,
ES097C,,,60851,61007,61396,61775,62405,63563,
ES098C,,,56302,56715,57175,57785,58385,58978,
FI001C,603968,612664,620715,628208,635181,643272,648042,653835,656920
FI002C,217421,220446,223004,225118,228274,231853,235239,238140,241009
FI003C,180225,182072,183824,185908,187604,189669,191331,192962,194391
FI004C,190847,193798,196291,198525,200526,201810,203567,205489,207327
FI005C,256824,260753,265543,269802,274583,279044,283632,289731,292796
FI006C,205312,208098,210803,214605,219341,223027,228166,233775,237231
FI007C,103016,103364,103754,118743,119452,119573,119951,119823,119984
FI008C,105136,106342,111289,112117,117740,118209,118664,119282,120210
FI009C,133482,134658,135780,137368,138850,140188,141305,142400,143420
FR001C,10040889,10096326,10138695,10163539,10211741,10240964,10277625,,
FR002C,1208692,1224988,1240187,1250076,1253324,1265618,1277584,,
FR003C,938024,942910,943913,946093,948173,951461,955906,,
FR004C,949638,952379,955947,956373,959095,965330,969002,,
FR005C,689396,699539,710844,718955,726869,735143,747512,,
FR006C,687793,699210,707770,714730,722044,732645,744104,,
FR007C,448526,455665,464057,469931,474119,481097,487928,,
FR008C,453437,455438,455783,456377,455205,457360,461144,,
FR009C,408873,410143,412549,415771,417255,422967,427197,,
FR010C,326166,327781,327012,326875,326493,328660,329517,,
FR011C,330184,335587,339669,344636,349924,356972,364723,,
FR012C,364286,365155,365947,363423,364672,364642,365556,,
FR013C,240199,241933,241944,242605,242529,243507,245109,,
FR014C,241297,240927,239057,238348,237462,237259,239232,,
FR015C,221595,223564,226090,228672,231212,235638,238614,,
FR016C,259339,262761,265188,266456,267502,268796,271686,,
FR017C,208625,209270,210614,210007,209507,209334,208432,,
FR018C,233892,236038,237408,238030,241324,241940,242985,,
FR019C,221034,221499,222756,222884,223171,223744,224207,,
FR020C,194507,195500,196698,196872,198870,199131,200086,,
FR021C,184527,184667,184903,185927,186558,189987,191068,,
FR022C,196970,197501,197314,195317,195042,194639,193080,,
FR023C,206875,205365,205576,206253,206789,207431,208268,,
FR024C,197411,199543,200974,201247,203184,205346,207283,,
FR025C,207177,206313,206002,205046,205643,205893,205684,,
FR026C,204372,204984,204330,202890,202653,202708,202114,,
FR027C,165096,164250,163977,165480,164254,164161,166227,,
FR028C,150564,151075,150672,151001,150610,149633,148561,,
FR029C,151821,151333,150789,150438,150369,150852,151626,,
FR030C,142442,144642,146985,147920,147931,150535,153810,,
FR031C,178031,178454,179157,179204,179701,179523,180300,,
FR032C,145658,145311,144558,143643,143147,142453,141776,,
FR033C,141545,142149,142668,143006,142482,143097,145133,,
FR034C,139386,139384,139163,139342,140064,139602,139926,,
FR035C,146160,145783,146182,147246,147662,147584,148506,,
FR036C,145575,146431,146066,144771,143614,142731,141779,,
FR037C,142382,142213,143422,143537,141922,141120,141364,,
FR038C,121809,124376,125694,126419,126924,128199,130721,,
FR039C,116952,116690,116676,116466,115934,116775,117912,,
FR040C,119506,119417,120338,122229,123911,125036,126027,,
FR041C,114957,114290,114410,114603,113370,113249,114468,,
FR042C,110254,110583,110180,110214,110402,109721,109229,,
FR043C,135843,137944,137847,138518,137815,137645,137662,,
FR044C,109216,110201,110959,111000,112114,112142,112189,,
FR045C,126850,127781,128295,127711,127512,127729,127241,,
FR046C,144136,143522,142450,141100,139847,138554,136219,,
FR047C,97401,97391,97914,97969,98314,98707,99272,,
FR048C,92036,92582,93415,93604,94650,95375,95297,,
FR049C,87044,88078,88193,88390,87714,89419,90485,,
FR050C,110677,112012,112603,113135,113584,114246,115103,,
FR051C,87286,86948,86887,86308,87601,87977,88052,,
FR052C,87858,87204,86391,85859,86074,85772,85520,,
FR053C,94649,95357,95542,96069,96100,96734,97821,,
FR054C,90444,91018,91320,91542,91508,92449,93550,,
FR055C,79835,79527,79662,79673,79877,80110,80370,,
FR056C,80978,80959,80616,80076,79200,79144,78549,,
FR057C,74811,75701,75999,76493,77177,77599,78308,,
FR058C,76277,76451,77071,76677,75990,75752,75831,,
FR059C,72289,73717,74782,75115,75375,75999,77028,,
FR060C,77882,77375,76806,75960,74740,74622,73836,,
FR061C,72520,76402,75961,74978,73911,72929,72509,,
FR062C,,,,,71437,,,,
FR063C,72563,71683,71730,71510,71702,72165,72415,,
FR064C,65299,65726,65463,65723,65824,66328,66432,,
FR065C,67956,68784,70284,69899,69105,68703,68682,,
FR066C,65112,66236,66493,65465,64704,64989,65225,,
FR067C,62751,62515,62933,63754,64643,65502,65948,,
FR068C,67189,66528,66071,65555,64551,64668,64541,,
FR069C,72499,72366,72412,72489,72042,71882,71248,,
FR070C,63532,63513,63508,63405,62985,63166,63283,,
FR071C,65538,65144,64947,64326,62945,62178,61643,,
FR072C,54709,55817,57614,60580,61268,63652,65493,,
FR073C,66491,66759,66548,66903,66856,66983,67335,,
FR074C,52656,52803,53524,53220,53365,53589,53120,,
FR075C,53032,53036,53200,53218,53352,53438,53719,,
FR076C,60427,61197,61580,61104,61518,61856,61841,,
FR077C,34150,34716,35090,35544,36119,36637,37464,,
HR001C,791946,793049,799999,801349,802701,804049,805413,806772,808134
HR002C,126215,124838,123725,121975,120250,118549,116872,115219,113589
HR003C,58265,57764,57797,56769,55759,54767,53793,52836,51896
HR004C,106964,106345,106610,105921,105236,104556,103880,103209,102542
